date,latitude,longitude,country,Search Count,location,geo_code,search_term,year,language_code
12/8/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing License,2024,en
12/15/2024,53.381129,-1.470085,United Kingdom,1,Sheffield,GB-ENG,Fishing License,2024,en
12/22/2024,53.381129,-1.470085,United Kingdom,1,Sheffield,GB-ENG,Fishing License,2024,en
12/29/2024,53.381129,-1.470085,United Kingdom,1,Sheffield,GB-ENG,Fishing License,2024,en
12/31/2023,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
1/7/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Fishing nets,2024,en
1/14/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
1/21/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
1/28/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
2/4/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
2/11/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
2/18/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
2/25/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
3/3/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Fishing nets,2024,en
3/10/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Fishing nets,2024,en
3/17/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
3/24/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
3/31/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
4/7/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
4/14/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
4/21/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
4/28/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
5/5/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
5/12/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
5/19/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
5/26/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
6/2/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
6/9/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
6/16/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
6/23/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
6/30/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Fishing nets,2024,en
7/7/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
7/14/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
7/21/2024,53.381129,-1.470085,United Kingdom,5,Sheffield,GB-ENG,Fishing nets,2024,en
7/28/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
8/4/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
8/11/2024,53.381129,-1.470085,United Kingdom,5,Sheffield,GB-ENG,Fishing nets,2024,en
8/18/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
8/25/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
9/1/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
9/8/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
9/15/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Fishing nets,2024,en
9/22/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
9/29/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
10/6/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Fishing nets,2024,en
10/13/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
10/20/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
10/27/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
11/3/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
11/10/2024,53.381129,-1.470085,United Kingdom,3,Sheffield,GB-ENG,Fishing nets,2024,en
11/17/2024,53.381129,-1.470085,United Kingdom,4,Sheffield,GB-ENG,Fishing nets,2024,en
11/24/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
12/1/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
12/8/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
12/15/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
12/22/2024,53.381129,-1.470085,United Kingdom,0,Sheffield,GB-ENG,Fishing nets,2024,en
12/29/2024,53.381129,-1.470085,United Kingdom,5,Sheffield,GB-ENG,Fishing nets,2024,en
12/31/2023,53.381129,-1.470085,United Kingdom,43,Sheffield,GB-ENG,Fishing Rod,2024,en
1/7/2024,53.381129,-1.470085,United Kingdom,41,Sheffield,GB-ENG,Fishing Rod,2024,en
1/14/2024,53.381129,-1.470085,United Kingdom,45,Sheffield,GB-ENG,Fishing Rod,2024,en
1/21/2024,53.381129,-1.470085,United Kingdom,43,Sheffield,GB-ENG,Fishing Rod,2024,en
1/28/2024,53.381129,-1.470085,United Kingdom,44,Sheffield,GB-ENG,Fishing Rod,2024,en
2/4/2024,53.381129,-1.470085,United Kingdom,44,Sheffield,GB-ENG,Fishing Rod,2024,en
2/11/2024,53.381129,-1.470085,United Kingdom,46,Sheffield,GB-ENG,Fishing Rod,2024,en
2/18/2024,53.381129,-1.470085,United Kingdom,53,Sheffield,GB-ENG,Fishing Rod,2024,en
2/25/2024,53.381129,-1.470085,United Kingdom,51,Sheffield,GB-ENG,Fishing Rod,2024,en
3/3/2024,53.381129,-1.470085,United Kingdom,50,Sheffield,GB-ENG,Fishing Rod,2024,en
3/10/2024,53.381129,-1.470085,United Kingdom,49,Sheffield,GB-ENG,Fishing Rod,2024,en
3/17/2024,53.381129,-1.470085,United Kingdom,58,Sheffield,GB-ENG,Fishing Rod,2024,en
3/24/2024,53.381129,-1.470085,United Kingdom,65,Sheffield,GB-ENG,Fishing Rod,2024,en
3/31/2024,53.381129,-1.470085,United Kingdom,67,Sheffield,GB-ENG,Fishing Rod,2024,en
4/7/2024,53.381129,-1.470085,United Kingdom,57,Sheffield,GB-ENG,Fishing Rod,2024,en
4/14/2024,53.381129,-1.470085,United Kingdom,56,Sheffield,GB-ENG,Fishing Rod,2024,en
4/21/2024,53.381129,-1.470085,United Kingdom,54,Sheffield,GB-ENG,Fishing Rod,2024,en
4/28/2024,53.381129,-1.470085,United Kingdom,60,Sheffield,GB-ENG,Fishing Rod,2024,en
5/5/2024,53.381129,-1.470085,United Kingdom,66,Sheffield,GB-ENG,Fishing Rod,2024,en
5/12/2024,53.381129,-1.470085,United Kingdom,68,Sheffield,GB-ENG,Fishing Rod,2024,en
5/19/2024,53.381129,-1.470085,United Kingdom,69,Sheffield,GB-ENG,Fishing Rod,2024,en
5/26/2024,53.381129,-1.470085,United Kingdom,81,Sheffield,GB-ENG,Fishing Rod,2024,en
6/2/2024,53.381129,-1.470085,United Kingdom,79,Sheffield,GB-ENG,Fishing Rod,2024,en
6/9/2024,53.381129,-1.470085,United Kingdom,82,Sheffield,GB-ENG,Fishing Rod,2024,en
6/16/2024,53.381129,-1.470085,United Kingdom,81,Sheffield,GB-ENG,Fishing Rod,2024,en
6/23/2024,53.381129,-1.470085,United Kingdom,82,Sheffield,GB-ENG,Fishing Rod,2024,en
6/30/2024,53.381129,-1.470085,United Kingdom,72,Sheffield,GB-ENG,Fishing Rod,2024,en
7/7/2024,53.381129,-1.470085,United Kingdom,69,Sheffield,GB-ENG,Fishing Rod,2024,en
7/14/2024,53.381129,-1.470085,United Kingdom,93,Sheffield,GB-ENG,Fishing Rod,2024,en
7/21/2024,53.381129,-1.470085,United Kingdom,100,Sheffield,GB-ENG,Fishing Rod,2024,en
7/28/2024,53.381129,-1.470085,United Kingdom,88,Sheffield,GB-ENG,Fishing Rod,2024,en
8/4/2024,53.381129,-1.470085,United Kingdom,96,Sheffield,GB-ENG,Fishing Rod,2024,en
8/11/2024,53.381129,-1.470085,United Kingdom,100,Sheffield,GB-ENG,Fishing Rod,2024,en
8/18/2024,53.381129,-1.470085,United Kingdom,97,Sheffield,GB-ENG,Fishing Rod,2024,en
8/25/2024,53.381129,-1.470085,United Kingdom,91,Sheffield,GB-ENG,Fishing Rod,2024,en
9/1/2024,53.381129,-1.470085,United Kingdom,86,Sheffield,GB-ENG,Fishing Rod,2024,en
9/8/2024,53.381129,-1.470085,United Kingdom,77,Sheffield,GB-ENG,Fishing Rod,2024,en
9/15/2024,53.381129,-1.470085,United Kingdom,70,Sheffield,GB-ENG,Fishing Rod,2024,en
9/22/2024,53.381129,-1.470085,United Kingdom,70,Sheffield,GB-ENG,Fishing Rod,2024,en
9/29/2024,53.381129,-1.470085,United Kingdom,66,Sheffield,GB-ENG,Fishing Rod,2024,en
10/6/2024,53.381129,-1.470085,United Kingdom,71,Sheffield,GB-ENG,Fishing Rod,2024,en
10/13/2024,53.381129,-1.470085,United Kingdom,60,Sheffield,GB-ENG,Fishing Rod,2024,en
10/20/2024,53.381129,-1.470085,United Kingdom,63,Sheffield,GB-ENG,Fishing Rod,2024,en
10/27/2024,53.381129,-1.470085,United Kingdom,63,Sheffield,GB-ENG,Fishing Rod,2024,en
11/3/2024,53.381129,-1.470085,United Kingdom,59,Sheffield,GB-ENG,Fishing Rod,2024,en
11/10/2024,53.381129,-1.470085,United Kingdom,57,Sheffield,GB-ENG,Fishing Rod,2024,en
11/17/2024,53.381129,-1.470085,United Kingdom,52,Sheffield,GB-ENG,Fishing Rod,2024,en
11/24/2024,53.381129,-1.470085,United Kingdom,63,Sheffield,GB-ENG,Fishing Rod,2024,en
12/1/2024,53.381129,-1.470085,United Kingdom,57,Sheffield,GB-ENG,Fishing Rod,2024,en
12/8/2024,53.381129,-1.470085,United Kingdom,53,Sheffield,GB-ENG,Fishing Rod,2024,en
12/15/2024,53.381129,-1.470085,United Kingdom,53,Sheffield,GB-ENG,Fishing Rod,2024,en
12/22/2024,53.381129,-1.470085,United Kingdom,61,Sheffield,GB-ENG,Fishing Rod,2024,en
12/29/2024,53.381129,-1.470085,United Kingdom,66,Sheffield,GB-ENG,Fishing Rod,2024,en
12/31/2023,53.381129,-1.470085,United Kingdom,66,Sheffield,GB-ENG,Fly Fishing,2024,en
1/7/2024,53.381129,-1.470085,United Kingdom,54,Sheffield,GB-ENG,Fly Fishing,2024,en
1/14/2024,53.381129,-1.470085,United Kingdom,55,Sheffield,GB-ENG,Fly Fishing,2024,en
1/21/2024,53.381129,-1.470085,United Kingdom,57,Sheffield,GB-ENG,Fly Fishing,2024,en
1/28/2024,53.381129,-1.470085,United Kingdom,62,Sheffield,GB-ENG,Fly Fishing,2024,en
2/4/2024,53.381129,-1.470085,United Kingdom,59,Sheffield,GB-ENG,Fly Fishing,2024,en
2/11/2024,53.381129,-1.470085,United Kingdom,63,Sheffield,GB-ENG,Fly Fishing,2024,en
2/18/2024,53.381129,-1.470085,United Kingdom,65,Sheffield,GB-ENG,Fly Fishing,2024,en
2/25/2024,53.381129,-1.470085,United Kingdom,68,Sheffield,GB-ENG,Fly Fishing,2024,en
3/3/2024,53.381129,-1.470085,United Kingdom,70,Sheffield,GB-ENG,Fly Fishing,2024,en
3/10/2024,53.381129,-1.470085,United Kingdom,81,Sheffield,GB-ENG,Fly Fishing,2024,en
3/17/2024,53.381129,-1.470085,United Kingdom,87,Sheffield,GB-ENG,Fly Fishing,2024,en
3/24/2024,53.381129,-1.470085,United Kingdom,90,Sheffield,GB-ENG,Fly Fishing,2024,en
3/31/2024,53.381129,-1.470085,United Kingdom,88,Sheffield,GB-ENG,Fly Fishing,2024,en
4/7/2024,53.381129,-1.470085,United Kingdom,82,Sheffield,GB-ENG,Fly Fishing,2024,en
4/14/2024,53.381129,-1.470085,United Kingdom,80,Sheffield,GB-ENG,Fly Fishing,2024,en
4/21/2024,53.381129,-1.470085,United Kingdom,85,Sheffield,GB-ENG,Fly Fishing,2024,en
4/28/2024,53.381129,-1.470085,United Kingdom,87,Sheffield,GB-ENG,Fly Fishing,2024,en
5/5/2024,53.381129,-1.470085,United Kingdom,89,Sheffield,GB-ENG,Fly Fishing,2024,en
5/12/2024,53.381129,-1.470085,United Kingdom,81,Sheffield,GB-ENG,Fly Fishing,2024,en
5/19/2024,53.381129,-1.470085,United Kingdom,85,Sheffield,GB-ENG,Fly Fishing,2024,en
5/26/2024,53.381129,-1.470085,United Kingdom,100,Sheffield,GB-ENG,Fly Fishing,2024,en
6/2/2024,53.381129,-1.470085,United Kingdom,81,Sheffield,GB-ENG,Fly Fishing,2024,en
6/9/2024,53.381129,-1.470085,United Kingdom,82,Sheffield,GB-ENG,Fly Fishing,2024,en
6/16/2024,53.381129,-1.470085,United Kingdom,81,Sheffield,GB-ENG,Fly Fishing,2024,en
6/23/2024,53.381129,-1.470085,United Kingdom,79,Sheffield,GB-ENG,Fly Fishing,2024,en
6/30/2024,53.381129,-1.470085,United Kingdom,78,Sheffield,GB-ENG,Fly Fishing,2024,en
7/7/2024,53.381129,-1.470085,United Kingdom,67,Sheffield,GB-ENG,Fly Fishing,2024,en
7/14/2024,53.381129,-1.470085,United Kingdom,73,Sheffield,GB-ENG,Fly Fishing,2024,en
7/21/2024,53.381129,-1.470085,United Kingdom,84,Sheffield,GB-ENG,Fly Fishing,2024,en
7/28/2024,53.381129,-1.470085,United Kingdom,82,Sheffield,GB-ENG,Fly Fishing,2024,en
8/4/2024,53.381129,-1.470085,United Kingdom,69,Sheffield,GB-ENG,Fly Fishing,2024,en
8/11/2024,53.381129,-1.470085,United Kingdom,82,Sheffield,GB-ENG,Fly Fishing,2024,en
8/18/2024,53.381129,-1.470085,United Kingdom,77,Sheffield,GB-ENG,Fly Fishing,2024,en
8/25/2024,53.381129,-1.470085,United Kingdom,90,Sheffield,GB-ENG,Fly Fishing,2024,en
9/1/2024,53.381129,-1.470085,United Kingdom,92,Sheffield,GB-ENG,Fly Fishing,2024,en
9/8/2024,53.381129,-1.470085,United Kingdom,74,Sheffield,GB-ENG,Fly Fishing,2024,en
9/15/2024,53.381129,-1.470085,United Kingdom,79,Sheffield,GB-ENG,Fly Fishing,2024,en
9/22/2024,53.381129,-1.470085,United Kingdom,63,Sheffield,GB-ENG,Fly Fishing,2024,en
9/29/2024,53.381129,-1.470085,United Kingdom,76,Sheffield,GB-ENG,Fly Fishing,2024,en
10/6/2024,53.381129,-1.470085,United Kingdom,78,Sheffield,GB-ENG,Fly Fishing,2024,en
10/13/2024,53.381129,-1.470085,United Kingdom,62,Sheffield,GB-ENG,Fly Fishing,2024,en
10/20/2024,53.381129,-1.470085,United Kingdom,68,Sheffield,GB-ENG,Fly Fishing,2024,en
10/27/2024,53.381129,-1.470085,United Kingdom,66,Sheffield,GB-ENG,Fly Fishing,2024,en
11/3/2024,53.381129,-1.470085,United Kingdom,62,Sheffield,GB-ENG,Fly Fishing,2024,en
11/10/2024,53.381129,-1.470085,United Kingdom,60,Sheffield,GB-ENG,Fly Fishing,2024,en
11/17/2024,53.381129,-1.470085,United Kingdom,58,Sheffield,GB-ENG,Fly Fishing,2024,en
11/24/2024,53.381129,-1.470085,United Kingdom,63,Sheffield,GB-ENG,Fly Fishing,2024,en
12/1/2024,53.381129,-1.470085,United Kingdom,67,Sheffield,GB-ENG,Fly Fishing,2024,en
12/8/2024,53.381129,-1.470085,United Kingdom,55,Sheffield,GB-ENG,Fly Fishing,2024,en
12/15/2024,53.381129,-1.470085,United Kingdom,59,Sheffield,GB-ENG,Fly Fishing,2024,en
12/22/2024,53.381129,-1.470085,United Kingdom,54,Sheffield,GB-ENG,Fly Fishing,2024,en
12/29/2024,53.381129,-1.470085,United Kingdom,71,Sheffield,GB-ENG,Fly Fishing,2024,en
12/31/2023,53.381129,-1.470085,United Kingdom,25,Sheffield,GB-ENG,Trout Fishing,2024,en
1/7/2024,53.381129,-1.470085,United Kingdom,21,Sheffield,GB-ENG,Trout Fishing,2024,en
1/14/2024,53.381129,-1.470085,United Kingdom,30,Sheffield,GB-ENG,Trout Fishing,2024,en
1/21/2024,53.381129,-1.470085,United Kingdom,22,Sheffield,GB-ENG,Trout Fishing,2024,en
1/28/2024,53.381129,-1.470085,United Kingdom,21,Sheffield,GB-ENG,Trout Fishing,2024,en
2/4/2024,53.381129,-1.470085,United Kingdom,21,Sheffield,GB-ENG,Trout Fishing,2024,en
2/11/2024,53.381129,-1.470085,United Kingdom,25,Sheffield,GB-ENG,Trout Fishing,2024,en
2/18/2024,53.381129,-1.470085,United Kingdom,20,Sheffield,GB-ENG,Trout Fishing,2024,en
2/25/2024,53.381129,-1.470085,United Kingdom,23,Sheffield,GB-ENG,Trout Fishing,2024,en
3/3/2024,53.381129,-1.470085,United Kingdom,23,Sheffield,GB-ENG,Trout Fishing,2024,en
3/10/2024,53.381129,-1.470085,United Kingdom,28,Sheffield,GB-ENG,Trout Fishing,2024,en
3/17/2024,53.381129,-1.470085,United Kingdom,32,Sheffield,GB-ENG,Trout Fishing,2024,en
3/24/2024,53.381129,-1.470085,United Kingdom,34,Sheffield,GB-ENG,Trout Fishing,2024,en
3/31/2024,53.381129,-1.470085,United Kingdom,40,Sheffield,GB-ENG,Trout Fishing,2024,en
4/7/2024,53.381129,-1.470085,United Kingdom,31,Sheffield,GB-ENG,Trout Fishing,2024,en
4/14/2024,53.381129,-1.470085,United Kingdom,34,Sheffield,GB-ENG,Trout Fishing,2024,en
4/21/2024,53.381129,-1.470085,United Kingdom,33,Sheffield,GB-ENG,Trout Fishing,2024,en
4/28/2024,53.381129,-1.470085,United Kingdom,34,Sheffield,GB-ENG,Trout Fishing,2024,en
5/5/2024,53.381129,-1.470085,United Kingdom,36,Sheffield,GB-ENG,Trout Fishing,2024,en
5/12/2024,53.381129,-1.470085,United Kingdom,34,Sheffield,GB-ENG,Trout Fishing,2024,en
5/19/2024,53.381129,-1.470085,United Kingdom,31,Sheffield,GB-ENG,Trout Fishing,2024,en
5/26/2024,53.381129,-1.470085,United Kingdom,45,Sheffield,GB-ENG,Trout Fishing,2024,en
6/2/2024,53.381129,-1.470085,United Kingdom,36,Sheffield,GB-ENG,Trout Fishing,2024,en
6/9/2024,53.381129,-1.470085,United Kingdom,36,Sheffield,GB-ENG,Trout Fishing,2024,en
6/16/2024,53.381129,-1.470085,United Kingdom,33,Sheffield,GB-ENG,Trout Fishing,2024,en
6/23/2024,53.381129,-1.470085,United Kingdom,29,Sheffield,GB-ENG,Trout Fishing,2024,en
6/30/2024,53.381129,-1.470085,United Kingdom,31,Sheffield,GB-ENG,Trout Fishing,2024,en
7/7/2024,53.381129,-1.470085,United Kingdom,31,Sheffield,GB-ENG,Trout Fishing,2024,en
7/14/2024,53.381129,-1.470085,United Kingdom,39,Sheffield,GB-ENG,Trout Fishing,2024,en
7/21/2024,53.381129,-1.470085,United Kingdom,37,Sheffield,GB-ENG,Trout Fishing,2024,en
7/28/2024,53.381129,-1.470085,United Kingdom,35,Sheffield,GB-ENG,Trout Fishing,2024,en
8/4/2024,53.381129,-1.470085,United Kingdom,35,Sheffield,GB-ENG,Trout Fishing,2024,en
8/11/2024,53.381129,-1.470085,United Kingdom,37,Sheffield,GB-ENG,Trout Fishing,2024,en
8/18/2024,53.381129,-1.470085,United Kingdom,37,Sheffield,GB-ENG,Trout Fishing,2024,en
8/25/2024,53.381129,-1.470085,United Kingdom,32,Sheffield,GB-ENG,Trout Fishing,2024,en
9/1/2024,53.381129,-1.470085,United Kingdom,28,Sheffield,GB-ENG,Trout Fishing,2024,en
9/8/2024,53.381129,-1.470085,United Kingdom,30,Sheffield,GB-ENG,Trout Fishing,2024,en
9/15/2024,53.381129,-1.470085,United Kingdom,34,Sheffield,GB-ENG,Trout Fishing,2024,en
9/22/2024,53.381129,-1.470085,United Kingdom,22,Sheffield,GB-ENG,Trout Fishing,2024,en
9/29/2024,53.381129,-1.470085,United Kingdom,23,Sheffield,GB-ENG,Trout Fishing,2024,en
10/6/2024,53.381129,-1.470085,United Kingdom,27,Sheffield,GB-ENG,Trout Fishing,2024,en
10/13/2024,53.381129,-1.470085,United Kingdom,22,Sheffield,GB-ENG,Trout Fishing,2024,en
10/20/2024,53.381129,-1.470085,United Kingdom,20,Sheffield,GB-ENG,Trout Fishing,2024,en
10/27/2024,53.381129,-1.470085,United Kingdom,25,Sheffield,GB-ENG,Trout Fishing,2024,en
11/3/2024,53.381129,-1.470085,United Kingdom,18,Sheffield,GB-ENG,Trout Fishing,2024,en
11/10/2024,53.381129,-1.470085,United Kingdom,19,Sheffield,GB-ENG,Trout Fishing,2024,en
11/17/2024,53.381129,-1.470085,United Kingdom,16,Sheffield,GB-ENG,Trout Fishing,2024,en
11/24/2024,53.381129,-1.470085,United Kingdom,11,Sheffield,GB-ENG,Trout Fishing,2024,en
12/1/2024,53.381129,-1.470085,United Kingdom,15,Sheffield,GB-ENG,Trout Fishing,2024,en
12/8/2024,53.381129,-1.470085,United Kingdom,16,Sheffield,GB-ENG,Trout Fishing,2024,en
12/15/2024,53.381129,-1.470085,United Kingdom,22,Sheffield,GB-ENG,Trout Fishing,2024,en
12/22/2024,53.381129,-1.470085,United Kingdom,25,Sheffield,GB-ENG,Trout Fishing,2024,en
12/29/2024,53.381129,-1.470085,United Kingdom,23,Sheffield,GB-ENG,Trout Fishing,2024,en
12/31/2023,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
1/7/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
1/14/2024,53.381129,-1.470085,United Kingdom,1,Sheffield,GB-ENG,Where to fish,2024,en
1/21/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
1/28/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
2/4/2024,53.381129,-1.470085,United Kingdom,1,Sheffield,GB-ENG,Where to fish,2024,en
2/11/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
2/18/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
2/25/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
3/3/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
3/10/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
3/17/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
3/24/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
3/31/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
4/7/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
4/14/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
4/21/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
4/28/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
5/5/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
5/12/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
5/19/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
5/26/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
6/2/2024,53.381129,-1.470085,United Kingdom,1,Sheffield,GB-ENG,Where to fish,2024,en
6/9/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
6/16/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
6/23/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
6/30/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
7/7/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
7/14/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
7/21/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
7/28/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
8/4/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
8/11/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
8/18/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
8/25/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
9/1/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
9/8/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
9/15/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
9/22/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
9/29/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
10/6/2024,53.381129,-1.470085,United Kingdom,2,Sheffield,GB-ENG,Where to fish,2024,en
